flight_id,airline,aircraft_type,schengen,origin,arrival_time,departure_time,day,year,is_holiday,delay
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,24,2014,False,-9.849740372270707
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,24,2014,False,9.060729693566392
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,24,2014,False,27.596863059029
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,24,2014,False,-21.732876579079402
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,24,2014,False,-4.462565119841184
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,24,2014,False,-19.331041950136374
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,24,2014,False,1.3583302066587635
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,24,2014,False,34.609478032131435
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,24,2014,False,-2.894663084205975
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,25,2014,False,-16.353418141417357
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,25,2014,False,10.675218235646625
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,25,2014,False,21.34563357449212
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,25,2014,False,-8.12442122884561
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,25,2014,False,5.886533497093114
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,25,2014,False,17.222551209830478
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,25,2014,False,-6.760307576472088
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,25,2014,False,51.26467689959953
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,25,2014,False,2.038327230854077
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,25,2014,False,14.387878857670218
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,25,2014,False,42.44969457993904
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,25,2014,False,10.501806110760747
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,25,2014,False,5.103353331376498
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,25,2014,False,-9.771963474548699
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,25,2014,False,8.439190053512426
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,26,2014,False,32.3314165963814
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,26,2014,False,18.549853487598252
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,26,2014,False,5.462906633315852
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,26,2014,False,-10.672853037413475
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,26,2014,False,-19.78259244454321
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,26,2014,False,4.06363126569563
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,26,2014,False,17.081289671815775
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,26,2014,False,18.5808697459652
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,26,2014,False,14.306268965819793
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,26,2014,False,0.6027531040584426
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,26,2014,False,5.4064995832145275
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,26,2014,False,1.1666001935997397
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,26,2014,False,-19.368011638671494
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,26,2014,False,-20.50022894988576
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,26,2014,False,0.025235289509662806
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,27,2014,False,51.641543030635475
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,27,2014,False,18.687214386323483
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,27,2014,False,41.48410768777415
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,27,2014,False,27.272729628081674
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,27,2014,False,23.617221912380884
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,27,2014,False,24.891223952140397
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,27,2014,False,39.79079048979158
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,27,2014,False,26.5320676059298
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,27,2014,False,32.51165819736784
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,27,2014,False,24.860793026671168
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,27,2014,False,31.152053706956764
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,27,2014,False,19.05632009032579
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,27,2014,False,15.167655013654906
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,27,2014,False,33.02719769724092
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,27,2014,False,44.319057825803725
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,28,2014,False,53.03556725749696
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,28,2014,False,33.05215200493671
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,28,2014,False,-3.030850420202283
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,28,2014,False,33.69395730287915
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,28,2014,False,55.853202639624705
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,28,2014,False,43.55116830685763
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,28,2014,False,52.5611573347062
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,28,2014,False,46.929050873051324
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,28,2014,False,-3.7114435588096297
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,28,2014,False,17.605234299544055
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,28,2014,False,9.949670396440553
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,28,2014,False,39.79891753687356
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,28,2014,False,2.423395340314779
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,28,2014,False,36.12107308251062
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,28,2014,False,17.64371694097283
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,29,2014,False,1.7515242760796417
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,29,2014,False,2.675521760335929
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,29,2014,False,-7.825376726475062
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,29,2014,False,0.5806778222848861
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,29,2014,False,-20.544351306468325
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,29,2014,False,13.566985850626253
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,29,2014,False,6.207962156829105
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,29,2014,False,-2.694080554822497
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,29,2014,False,-2.8219519249543525
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,29,2014,False,-11.187994262098902
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,29,2014,False,34.160631177770185
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,29,2014,False,-5.689694736553836
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,29,2014,False,-5.873265357693414
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,29,2014,False,2.1419243135313266
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,29,2014,False,24.672067620550422
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,30,2014,False,-3.599323451172449
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,30,2014,False,-9.436745723511262
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,30,2014,False,1.5748756878747265
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,30,2014,False,10.050990745354518
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,30,2014,False,-13.336456379104838
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,30,2014,False,11.419340500201464
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,30,2014,False,50.8054113294638
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,30,2014,False,6.587198152851482
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,30,2014,False,-23.880897160503984
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,30,2014,False,29.908760489900526
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,30,2014,False,8.491192294804854
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,30,2014,False,22.913204850082295
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,30,2014,False,-10.550762399669841
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,30,2014,False,8.466822814342677
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,30,2014,False,27.087452540439486
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,31,2014,False,-9.159511123053184
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,31,2014,False,-25.537113362429004
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,31,2014,False,-1.6419987763155692
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,31,2014,False,12.039081007426216
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,31,2014,False,7.969300100871804
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,31,2014,False,-11.421362194080952
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,31,2014,False,24.927632548117995
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,31,2014,False,9.352236585105832
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,31,2014,False,-7.6008264298384915
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,31,2014,False,6.305379193972467
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,31,2014,False,1.8797944450888489
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,31,2014,False,31.679940192887315
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,31,2014,False,-18.35128196282289
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,31,2014,False,7.49483529002312
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,31,2014,False,-2.0602899556503136
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,32,2014,False,-8.684475228843693
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,32,2014,False,6.266577270746949
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,32,2014,False,31.77017527117493
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,32,2014,False,6.6356375664924805
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,32,2014,False,28.478356165984337
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,32,2014,False,-24.10742411378293
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,32,2014,False,-0.29548386938999016
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,32,2014,False,-24.996273448076153
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,32,2014,False,22.901661939923045
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,32,2014,False,-21.62910526226205
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,32,2014,False,-8.14968251407311
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,32,2014,False,-5.95006800115878
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,32,2014,False,14.455170665118146
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,32,2014,False,-11.86894216811284
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,32,2014,False,-0.05899764131662799
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,33,2014,False,13.070713556742552
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,33,2014,False,-22.055089234151204
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,33,2014,False,18.692648894185023
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,33,2014,False,-16.045935176346603
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,33,2014,False,-20.264012668993647
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,33,2014,False,4.357601754806773
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,33,2014,False,-15.20657645950627
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,33,2014,False,13.381847931457688
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,33,2014,False,17.36999346911577
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,33,2014,False,13.788001724629385
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,33,2014,False,12.638215634301154
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,33,2014,False,-21.51311634510911
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,33,2014,False,-0.4144021641109017
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,33,2014,False,30.1468883725432
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,33,2014,False,-6.292634339325618
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,34,2014,False,52.05476063276177
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,34,2014,False,60.69141069375699
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,34,2014,False,20.233675370360082
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,34,2014,False,12.073910643501831
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,34,2014,False,44.07844416758503
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,34,2014,False,5.795785336394465
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,34,2014,False,37.99216889932167
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,34,2014,False,36.52606187200302
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,34,2014,False,17.81594451042854
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,34,2014,False,16.853828171809035
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,34,2014,False,38.69851054133172
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,34,2014,False,50.32369080119466
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,34,2014,False,8.36205301080917
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,34,2014,False,7.81546183352771
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,34,2014,False,19.80312596158983
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,35,2014,False,41.26504039142157
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,35,2014,False,29.849519256516793
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,35,2014,False,40.64941567961557
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,35,2014,False,39.03506981959341
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,35,2014,False,22.452060926685064
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,35,2014,False,22.155157803036868
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,35,2014,False,21.852377179998093
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,35,2014,False,17.08487426137429
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,35,2014,False,43.97589066692439
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,35,2014,False,1.4801894149895487
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,35,2014,False,28.10543692342477
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,35,2014,False,5.9999248268024425
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,35,2014,False,35.88453452154055
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,35,2014,False,9.978657427672212
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,35,2014,False,40.78820547718662
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,36,2014,False,-21.936239721945398
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,36,2014,False,-3.4064973934955307
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,36,2014,False,-5.14551952669998
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,36,2014,False,-2.7763881751990507
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,36,2014,False,26.45775716708529
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,36,2014,False,1.2141577299643167
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,36,2014,False,-10.946740583976538
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,36,2014,False,18.807348006845483
